service_id,date,exception_type
6072,20220930,1
101_2,20220903,1
101_2,20220910,1
101_2,20220917,1
101_2,20220924,1
101_2,20221001,1
323,20220829,1
323,20220830,1
323,20220831,1
323,20220901,1
323,20220902,1
323,20220905,1
323,20220906,1
323,20220907,1
323,20220908,1
323,20220909,1
323,20220912,1
323,20220913,1
323,20220914,1
323,20220915,1
323,20220916,1
323,20220919,1
323,20220920,1
323,20220921,1
323,20220922,1
323,20220923,1
323,20220926,1
323,20220927,1
323,20220928,1
323,20220929,1
323,20220930,1
607,20220829,1
607,20220830,1
607,20220831,1
607,20220901,1
607,20220902,1
607,20220905,1
607,20220906,1
607,20220907,1
607,20220908,1
607,20220909,1
607,20220912,1
607,20220913,1
607,20220914,1
607,20220915,1
607,20220916,1
607,20220919,1
607,20220920,1
607,20220921,1
607,20220922,1
607,20220923,1
607,20220926,1
607,20220927,1
607,20220928,1
607,20220929,1
607,20220930,1
130,20220829,1
130,20220830,1
130,20220831,1
130,20220901,1
130,20220902,1
130,20220905,1
130,20220906,1
130,20220907,1
130,20220908,1
130,20220909,1
130,20220912,1
130,20220913,1
130,20220914,1
130,20220915,1
130,20220916,1
130,20220919,1
130,20220920,1
130,20220921,1
130,20220922,1
130,20220923,1
130,20220926,1
130,20220927,1
130,20220928,1
130,20220929,1
130,20220930,1
321_1,20220830,1
321_1,20220901,1
321_1,20220906,1
321_1,20220908,1
321_1,20220913,1
321_1,20220915,1
321_1,20220920,1
321_1,20220922,1
321_1,20220927,1
321_1,20220929,1
711,20220903,1
711,20220910,1
711,20220917,1
711,20220924,1
711,20221001,1
506_2,20220829,1
506_2,20220830,1
506_2,20220831,1
506_2,20220901,1
506_2,20220902,1
506_2,20220905,1
506_2,20220906,1
506_2,20220907,1
506_2,20220908,1
506_2,20220909,1
506_2,20220912,1
506_2,20220913,1
506_2,20220914,1
506_2,20220915,1
506_2,20220916,1
506_2,20220919,1
506_2,20220920,1
506_2,20220921,1
506_2,20220922,1
506_2,20220923,1
506_2,20220926,1
506_2,20220927,1
506_2,20220928,1
506_2,20220929,1
506_2,20220930,1
528,20220829,1
528,20220830,1
528,20220831,1
528,20220901,1
528,20220902,1
528,20220905,1
528,20220906,1
528,20220907,1
528,20220908,1
528,20220909,1
528,20220912,1
528,20220913,1
528,20220914,1
528,20220915,1
528,20220916,1
528,20220919,1
528,20220920,1
528,20220921,1
528,20220922,1
528,20220923,1
528,20220926,1
528,20220927,1
528,20220928,1
528,20220929,1
528,20220930,1
111_5,20220828,1
111_5,20220904,1
111_5,20220911,1
111_5,20220918,1
111_5,20220925,1
751_1,20220903,1
751_1,20220910,1
751_1,20220917,1
751_1,20220924,1
751_1,20221001,1
37_3,20220829,1
37_3,20220830,1
37_3,20220831,1
37_3,20220901,1
37_3,20220902,1
37_3,20220905,1
37_3,20220906,1
37_3,20220907,1
37_3,20220908,1
37_3,20220909,1
37_3,20220912,1
37_3,20220913,1
37_3,20220914,1
37_3,20220915,1
37_3,20220916,1
37_3,20220919,1
37_3,20220920,1
37_3,20220921,1
37_3,20220922,1
37_3,20220923,1
37_3,20220926,1
37_3,20220927,1
37_3,20220928,1
37_3,20220929,1
37_3,20220930,1
114_3,20220829,1
114_3,20220830,1
114_3,20220831,1
114_3,20220901,1
114_3,20220902,1
114_3,20220905,1
114_3,20220906,1
114_3,20220907,1
114_3,20220908,1
114_3,20220909,1
114_3,20220912,1
114_3,20220913,1
114_3,20220914,1
114_3,20220915,1
114_3,20220916,1
114_3,20220919,1
114_3,20220920,1
114_3,20220921,1
114_3,20220922,1
114_3,20220923,1
114_3,20220926,1
114_3,20220927,1
114_3,20220928,1
114_3,20220929,1
114_3,20220930,1
13_4,20220829,1
13_4,20220830,1
13_4,20220831,1
13_4,20220901,1
13_4,20220902,1
13_4,20220905,1
13_4,20220906,1
13_4,20220907,1
13_4,20220908,1
13_4,20220909,1
13_4,20220912,1
13_4,20220913,1
13_4,20220914,1
13_4,20220915,1
13_4,20220916,1
13_4,20220919,1
13_4,20220920,1
13_4,20220921,1
13_4,20220922,1
13_4,20220923,1
13_4,20220926,1
13_4,20220927,1
13_4,20220928,1
13_4,20220929,1
13_4,20220930,1
91,20220829,1
91,20220830,1
91,20220831,1
91,20220901,1
91,20220902,1
91,20220905,1
91,20220906,1
91,20220907,1
91,20220908,1
91,20220909,1
91,20220912,1
91,20220913,1
91,20220914,1
91,20220915,1
91,20220916,1
91,20220919,1
91,20220920,1
91,20220921,1
91,20220922,1
91,20220923,1
91,20220926,1
91,20220927,1
91,20220928,1
91,20220929,1
91,20220930,1
307,20220828,1
307,20220904,1
307,20220911,1
307,20220918,1
307,20220925,1
506_1,20220903,1
506_1,20220910,1
506_1,20220917,1
506_1,20220924,1
506_1,20221001,1
1020,20220829,1
1020,20220830,1
1020,20220831,1
1020,20220901,1
1020,20220902,1
1020,20220905,1
1020,20220906,1
1020,20220907,1
1020,20220908,1
1020,20220909,1
1020,20220912,1
1020,20220913,1
1020,20220914,1
1020,20220915,1
1020,20220916,1
1020,20220919,1
1020,20220920,1
1020,20220921,1
1020,20220922,1
1020,20220923,1
1020,20220926,1
1020,20220927,1
1020,20220928,1
1020,20220929,1
1020,20220930,1
509,20220903,1
509,20220910,1
509,20220917,1
509,20220924,1
509,20221001,1
32,20220828,1
32,20220904,1
32,20220911,1
32,20220918,1
32,20220925,1
20_3,20220829,1
20_3,20220830,1
20_3,20220831,1
20_3,20220901,1
20_3,20220902,1
20_3,20220905,1
20_3,20220906,1
20_3,20220907,1
20_3,20220908,1
20_3,20220909,1
20_3,20220912,1
20_3,20220913,1
20_3,20220914,1
20_3,20220915,1
20_3,20220916,1
20_3,20220919,1
20_3,20220920,1
20_3,20220921,1
20_3,20220922,1
20_3,20220923,1
20_3,20220926,1
20_3,20220927,1
20_3,20220928,1
20_3,20220929,1
20_3,20220930,1
60,20220829,1
60,20220830,1
60,20220831,1
60,20220901,1
60,20220902,1
60,20220905,1
60,20220906,1
60,20220907,1
60,20220908,1
60,20220909,1
60,20220912,1
60,20220913,1
60,20220914,1
60,20220915,1
60,20220916,1
60,20220919,1
60,20220920,1
60,20220921,1
60,20220922,1
60,20220923,1
60,20220926,1
60,20220927,1
60,20220928,1
60,20220929,1
60,20220930,1
30_4,20220829,1
30_4,20220830,1
30_4,20220831,1
30_4,20220901,1
30_4,20220902,1
30_4,20220905,1
30_4,20220906,1
30_4,20220907,1
30_4,20220908,1
30_4,20220909,1
30_4,20220912,1
30_4,20220913,1
30_4,20220914,1
30_4,20220915,1
30_4,20220916,1
30_4,20220919,1
30_4,20220920,1
30_4,20220921,1
30_4,20220922,1
30_4,20220923,1
30_4,20220926,1
30_4,20220927,1
30_4,20220928,1
30_4,20220929,1
30_4,20220930,1
505,20220828,1
505,20220904,1
505,20220911,1
505,20220918,1
505,20220925,1
54_2,20220829,1
54_2,20220830,1
54_2,20220831,1
54_2,20220901,1
54_2,20220902,1
54_2,20220905,1
54_2,20220906,1
54_2,20220907,1
54_2,20220908,1
54_2,20220909,1
54_2,20220912,1
54_2,20220913,1
54_2,20220914,1
54_2,20220915,1
54_2,20220916,1
54_2,20220919,1
54_2,20220920,1
54_2,20220921,1
54_2,20220922,1
54_2,20220923,1
54_2,20220926,1
54_2,20220927,1
54_2,20220928,1
54_2,20220929,1
54_2,20220930,1
406_1,20220903,1
406_1,20220910,1
406_1,20220917,1
406_1,20220924,1
406_1,20221001,1
7062,20220903,1
7062,20220910,1
7062,20220917,1
7062,20220924,1
7062,20221001,1
7_4,20220829,1
7_4,20220830,1
7_4,20220831,1
7_4,20220901,1
7_4,20220902,1
7_4,20220905,1
7_4,20220906,1
7_4,20220907,1
7_4,20220908,1
7_4,20220909,1
7_4,20220912,1
7_4,20220913,1
7_4,20220914,1
7_4,20220915,1
7_4,20220916,1
7_4,20220919,1
7_4,20220920,1
7_4,20220921,1
7_4,20220922,1
7_4,20220923,1
7_4,20220926,1
7_4,20220927,1
7_4,20220928,1
7_4,20220929,1
7_4,20220930,1
3152,20220829,1
3152,20220830,1
3152,20220831,1
3152,20220901,1
3152,20220902,1
3152,20220905,1
3152,20220906,1
3152,20220907,1
3152,20220908,1
3152,20220909,1
3152,20220912,1
3152,20220913,1
3152,20220914,1
3152,20220915,1
3152,20220916,1
3152,20220919,1
3152,20220920,1
3152,20220921,1
3152,20220922,1
3152,20220923,1
3152,20220926,1
3152,20220927,1
3152,20220928,1
3152,20220929,1
3152,20220930,1
4,20220828,1
4,20220904,1
4,20220911,1
4,20220918,1
4,20220925,1
2041,20220903,1
2041,20220910,1
2041,20220917,1
2041,20220924,1
2041,20221001,1
34_4,20220829,1
34_4,20220830,1
34_4,20220831,1
34_4,20220901,1
34_4,20220902,1
34_4,20220905,1
34_4,20220906,1
34_4,20220907,1
34_4,20220908,1
34_4,20220909,1
34_4,20220912,1
34_4,20220913,1
34_4,20220914,1
34_4,20220915,1
34_4,20220916,1
34_4,20220919,1
34_4,20220920,1
34_4,20220921,1
34_4,20220922,1
34_4,20220923,1
34_4,20220926,1
34_4,20220927,1
34_4,20220928,1
34_4,20220929,1
34_4,20220930,1
203_1,20220903,1
203_1,20220910,1
203_1,20220917,1
203_1,20220924,1
203_1,20221001,1
3121,20220829,1
3121,20220830,1
3121,20220831,1
3121,20220901,1
3121,20220902,1
3121,20220905,1
3121,20220906,1
3121,20220907,1
3121,20220908,1
3121,20220909,1
3121,20220912,1
3121,20220913,1
3121,20220914,1
3121,20220915,1
3121,20220916,1
3121,20220919,1
3121,20220920,1
3121,20220921,1
3121,20220922,1
3121,20220923,1
3121,20220926,1
3121,20220927,1
3121,20220928,1
3121,20220929,1
3121,20220930,1
17,20220828,1
17,20220904,1
17,20220911,1
17,20220918,1
17,20220925,1
234,20220829,1
234,20220830,1
234,20220831,1
234,20220901,1
234,20220902,1
234,20220905,1
234,20220906,1
234,20220907,1
234,20220908,1
234,20220909,1
234,20220912,1
234,20220913,1
234,20220914,1
234,20220915,1
234,20220916,1
234,20220919,1
234,20220920,1
234,20220921,1
234,20220922,1
234,20220923,1
234,20220926,1
234,20220927,1
234,20220928,1
234,20220929,1
234,20220930,1
703,20220829,1
703,20220830,1
703,20220831,1
703,20220901,1
703,20220902,1
703,20220905,1
703,20220906,1
703,20220907,1
703,20220908,1
703,20220909,1
703,20220912,1
703,20220913,1
703,20220914,1
703,20220915,1
703,20220916,1
703,20220919,1
703,20220920,1
703,20220921,1
703,20220922,1
703,20220923,1
703,20220926,1
703,20220927,1
703,20220928,1
703,20220929,1
703,20220930,1
421,20220829,1
421,20220830,1
421,20220831,1
421,20220901,1
421,20220902,1
421,20220905,1
421,20220906,1
421,20220907,1
421,20220908,1
421,20220909,1
421,20220912,1
421,20220913,1
421,20220914,1
421,20220915,1
421,20220916,1
421,20220919,1
421,20220920,1
421,20220921,1
421,20220922,1
421,20220923,1
421,20220926,1
421,20220927,1
421,20220928,1
421,20220929,1
421,20220930,1
318_3,20220830,1
318_3,20220906,1
318_3,20220913,1
318_3,20220920,1
318_3,20220927,1
118_3,20220828,1
118_3,20220904,1
118_3,20220911,1
118_3,20220918,1
118_3,20220925,1
103_2,20220829,1
103_2,20220830,1
103_2,20220831,1
103_2,20220901,1
103_2,20220902,1
103_2,20220905,1
103_2,20220906,1
103_2,20220907,1
103_2,20220908,1
103_2,20220909,1
103_2,20220912,1
103_2,20220913,1
103_2,20220914,1
103_2,20220915,1
103_2,20220916,1
103_2,20220919,1
103_2,20220920,1
103_2,20220921,1
103_2,20220922,1
103_2,20220923,1
103_2,20220926,1
103_2,20220927,1
103_2,20220928,1
103_2,20220929,1
103_2,20220930,1
514,20220829,1
514,20220830,1
514,20220831,1
514,20220901,1
514,20220902,1
514,20220905,1
514,20220906,1
514,20220907,1
514,20220908,1
514,20220909,1
514,20220912,1
514,20220913,1
514,20220914,1
514,20220915,1
514,20220916,1
514,20220919,1
514,20220920,1
514,20220921,1
514,20220922,1
514,20220923,1
514,20220926,1
514,20220927,1
514,20220928,1
514,20220929,1
514,20220930,1
601_1,20220903,1
601_1,20220910,1
601_1,20220917,1
601_1,20220924,1
601_1,20221001,1
6,20220828,1
6,20220904,1
6,20220911,1
6,20220918,1
6,20220925,1
109_2,20220903,1
109_2,20220910,1
109_2,20220917,1
109_2,20220924,1
109_2,20221001,1
121,20220829,1
121,20220830,1
121,20220831,1
121,20220901,1
121,20220902,1
121,20220905,1
121,20220906,1
121,20220907,1
121,20220908,1
121,20220909,1
121,20220912,1
121,20220913,1
121,20220914,1
121,20220915,1
121,20220916,1
121,20220919,1
121,20220920,1
121,20220921,1
121,20220922,1
121,20220923,1
121,20220926,1
121,20220927,1
121,20220928,1
121,20220929,1
121,20220930,1
306_3,20220831,1
306_3,20220907,1
306_3,20220914,1
306_3,20220921,1
306_3,20220928,1
7071,20220903,1
7071,20220910,1
7071,20220917,1
7071,20220924,1
7071,20221001,1
431_1,20220829,1
431_1,20220831,1
431_1,20220901,1
431_1,20220902,1
431_1,20220905,1
431_1,20220907,1
431_1,20220908,1
431_1,20220909,1
431_1,20220912,1
431_1,20220914,1
431_1,20220915,1
431_1,20220916,1
431_1,20220919,1
431_1,20220921,1
431_1,20220922,1
431_1,20220923,1
431_1,20220926,1
431_1,20220928,1
431_1,20220929,1
431_1,20220930,1
520,20220829,1
520,20220830,1
520,20220831,1
520,20220901,1
520,20220902,1
520,20220905,1
520,20220906,1
520,20220907,1
520,20220908,1
520,20220909,1
520,20220912,1
520,20220913,1
520,20220914,1
520,20220915,1
520,20220916,1
520,20220919,1
520,20220920,1
520,20220921,1
520,20220922,1
520,20220923,1
520,20220926,1
520,20220927,1
520,20220928,1
520,20220929,1
520,20220930,1
218_2,20220829,1
218_2,20220830,1
218_2,20220831,1
218_2,20220901,1
218_2,20220902,1
218_2,20220905,1
218_2,20220906,1
218_2,20220907,1
218_2,20220908,1
218_2,20220909,1
218_2,20220912,1
218_2,20220913,1
218_2,20220914,1
218_2,20220915,1
218_2,20220916,1
218_2,20220919,1
218_2,20220920,1
218_2,20220921,1
218_2,20220922,1
218_2,20220923,1
218_2,20220926,1
218_2,20220927,1
218_2,20220928,1
218_2,20220929,1
218_2,20220930,1
115,20220828,1
115,20220904,1
115,20220911,1
115,20220918,1
115,20220925,1
42_3,20220829,1
42_3,20220830,1
42_3,20220831,1
42_3,20220901,1
42_3,20220902,1
42_3,20220905,1
42_3,20220906,1
42_3,20220907,1
42_3,20220908,1
42_3,20220909,1
42_3,20220912,1
42_3,20220913,1
42_3,20220914,1
42_3,20220915,1
42_3,20220916,1
42_3,20220919,1
42_3,20220920,1
42_3,20220921,1
42_3,20220922,1
42_3,20220923,1
42_3,20220926,1
42_3,20220927,1
42_3,20220928,1
42_3,20220929,1
42_3,20220930,1
85,20220829,1
85,20220830,1
85,20220831,1
85,20220901,1
85,20220902,1
85,20220905,1
85,20220906,1
85,20220907,1
85,20220908,1
85,20220909,1
85,20220912,1
85,20220913,1
85,20220914,1
85,20220915,1
85,20220916,1
85,20220919,1
85,20220920,1
85,20220921,1
85,20220922,1
85,20220923,1
85,20220926,1
85,20220927,1
85,20220928,1
85,20220929,1
85,20220930,1
3092,20220829,1
3092,20220830,1
3092,20220831,1
3092,20220901,1
3092,20220902,1
3092,20220905,1
3092,20220906,1
3092,20220907,1
3092,20220908,1
3092,20220909,1
3092,20220912,1
3092,20220913,1
3092,20220914,1
3092,20220915,1
3092,20220916,1
3092,20220919,1
3092,20220920,1
3092,20220921,1
3092,20220922,1
3092,20220923,1
3092,20220926,1
3092,20220927,1
3092,20220928,1
3092,20220929,1
3092,20220930,1
17_3,20220829,1
17_3,20220830,1
17_3,20220831,1
17_3,20220901,1
17_3,20220902,1
17_3,20220905,1
17_3,20220906,1
17_3,20220907,1
17_3,20220908,1
17_3,20220909,1
17_3,20220912,1
17_3,20220913,1
17_3,20220914,1
17_3,20220915,1
17_3,20220916,1
17_3,20220919,1
17_3,20220920,1
17_3,20220921,1
17_3,20220922,1
17_3,20220923,1
17_3,20220926,1
17_3,20220927,1
17_3,20220928,1
17_3,20220929,1
17_3,20220930,1
134,20220829,1
134,20220830,1
134,20220831,1
134,20220901,1
134,20220902,1
134,20220905,1
134,20220906,1
134,20220907,1
134,20220908,1
134,20220909,1
134,20220912,1
134,20220913,1
134,20220914,1
134,20220915,1
134,20220916,1
134,20220919,1
134,20220920,1
134,20220921,1
134,20220922,1
134,20220923,1
134,20220926,1
134,20220927,1
134,20220928,1
134,20220929,1
134,20220930,1
419_1,20220829,1
419_1,20220830,1
419_1,20220831,1
419_1,20220901,1
419_1,20220902,1
419_1,20220905,1
419_1,20220906,1
419_1,20220907,1
419_1,20220908,1
419_1,20220909,1
419_1,20220912,1
419_1,20220913,1
419_1,20220914,1
419_1,20220915,1
419_1,20220916,1
419_1,20220919,1
419_1,20220920,1
419_1,20220921,1
419_1,20220922,1
419_1,20220923,1
419_1,20220926,1
419_1,20220927,1
419_1,20220928,1
419_1,20220929,1
419_1,20220930,1
120_1,20220829,1
120_1,20220830,1
120_1,20220831,1
120_1,20220901,1
120_1,20220902,1
120_1,20220905,1
120_1,20220906,1
120_1,20220907,1
120_1,20220908,1
120_1,20220909,1
120_1,20220912,1
120_1,20220913,1
120_1,20220914,1
120_1,20220915,1
120_1,20220916,1
120_1,20220919,1
120_1,20220920,1
120_1,20220921,1
120_1,20220922,1
120_1,20220923,1
120_1,20220926,1
120_1,20220927,1
120_1,20220928,1
120_1,20220929,1
120_1,20220930,1
710,20220903,1
710,20220910,1
710,20220917,1
710,20220924,1
710,20221001,1
27_6,20220901,1
27_6,20220908,1
27_6,20220915,1
27_6,20220922,1
27_6,20220929,1
4_5,20220830,1
4_5,20220901,1
4_5,20220902,1
4_5,20220906,1
4_5,20220908,1
4_5,20220909,1
4_5,20220913,1
4_5,20220915,1
4_5,20220916,1
4_5,20220920,1
4_5,20220922,1
4_5,20220923,1
4_5,20220927,1
4_5,20220929,1
4_5,20220930,1
28_2,20220903,1
28_2,20220910,1
28_2,20220917,1
28_2,20220924,1
28_2,20221001,1
10_2,20220903,1
10_2,20220910,1
10_2,20220917,1
10_2,20220924,1
10_2,20221001,1
Rail SaSu+Hol,20220828,1
Rail SaSu+Hol,20220903,1
Rail SaSu+Hol,20220904,1
Rail SaSu+Hol,20220910,1
Rail SaSu+Hol,20220911,1
Rail SaSu+Hol,20220917,1
Rail SaSu+Hol,20220918,1
Rail SaSu+Hol,20220924,1
Rail SaSu+Hol,20220925,1
Rail SaSu+Hol,20221001,1
18_3,20220829,1
18_3,20220830,1
18_3,20220831,1
18_3,20220901,1
18_3,20220902,1
18_3,20220905,1
18_3,20220906,1
18_3,20220907,1
18_3,20220908,1
18_3,20220909,1
18_3,20220912,1
18_3,20220913,1
18_3,20220914,1
18_3,20220915,1
18_3,20220916,1
18_3,20220919,1
18_3,20220920,1
18_3,20220921,1
18_3,20220922,1
18_3,20220923,1
18_3,20220926,1
18_3,20220927,1
18_3,20220928,1
18_3,20220929,1
18_3,20220930,1
38_3,20220829,1
38_3,20220830,1
38_3,20220901,1
38_3,20220902,1
38_3,20220905,1
38_3,20220906,1
38_3,20220908,1
38_3,20220909,1
38_3,20220912,1
38_3,20220913,1
38_3,20220915,1
38_3,20220916,1
38_3,20220919,1
38_3,20220920,1
38_3,20220922,1
38_3,20220923,1
38_3,20220926,1
38_3,20220927,1
38_3,20220929,1
38_3,20220930,1
513_2,20220829,1
513_2,20220830,1
513_2,20220831,1
513_2,20220901,1
513_2,20220902,1
513_2,20220905,1
513_2,20220906,1
513_2,20220907,1
513_2,20220908,1
513_2,20220909,1
513_2,20220912,1
513_2,20220913,1
513_2,20220914,1
513_2,20220915,1
513_2,20220916,1
513_2,20220919,1
513_2,20220920,1
513_2,20220921,1
513_2,20220922,1
513_2,20220923,1
513_2,20220926,1
513_2,20220927,1
513_2,20220928,1
513_2,20220929,1
513_2,20220930,1
210_3,20220829,1
210_3,20220830,1
210_3,20220831,1
210_3,20220901,1
210_3,20220902,1
210_3,20220905,1
210_3,20220906,1
210_3,20220907,1
210_3,20220908,1
210_3,20220909,1
210_3,20220912,1
210_3,20220913,1
210_3,20220914,1
210_3,20220915,1
210_3,20220916,1
210_3,20220919,1
210_3,20220920,1
210_3,20220921,1
210_3,20220922,1
210_3,20220923,1
210_3,20220926,1
210_3,20220927,1
210_3,20220928,1
210_3,20220929,1
210_3,20220930,1
105_2,20220829,1
105_2,20220830,1
105_2,20220831,1
105_2,20220901,1
105_2,20220902,1
105_2,20220905,1
105_2,20220906,1
105_2,20220907,1
105_2,20220908,1
105_2,20220909,1
105_2,20220912,1
105_2,20220913,1
105_2,20220914,1
105_2,20220915,1
105_2,20220916,1
105_2,20220919,1
105_2,20220920,1
105_2,20220921,1
105_2,20220922,1
105_2,20220923,1
105_2,20220926,1
105_2,20220927,1
105_2,20220928,1
105_2,20220929,1
105_2,20220930,1
17_2,20220903,1
17_2,20220910,1
17_2,20220917,1
17_2,20220924,1
17_2,20221001,1
71,20220829,1
71,20220830,1
71,20220831,1
71,20220901,1
71,20220902,1
71,20220905,1
71,20220906,1
71,20220907,1
71,20220908,1
71,20220909,1
71,20220912,1
71,20220913,1
71,20220914,1
71,20220915,1
71,20220916,1
71,20220919,1
71,20220920,1
71,20220921,1
71,20220922,1
71,20220923,1
71,20220926,1
71,20220927,1
71,20220928,1
71,20220929,1
71,20220930,1
7_2,20220903,1
7_2,20220910,1
7_2,20220917,1
7_2,20220924,1
7_2,20221001,1
137,20220829,1
137,20220830,1
137,20220831,1
137,20220901,1
137,20220902,1
137,20220905,1
137,20220906,1
137,20220907,1
137,20220908,1
137,20220909,1
137,20220912,1
137,20220913,1
137,20220914,1
137,20220915,1
137,20220916,1
137,20220919,1
137,20220920,1
137,20220921,1
137,20220922,1
137,20220923,1
137,20220926,1
137,20220927,1
137,20220928,1
137,20220929,1
137,20220930,1
13_2,20220903,1
13_2,20220910,1
13_2,20220917,1
13_2,20220924,1
13_2,20221001,1
307_2,20220829,1
307_2,20220831,1
307_2,20220902,1
307_2,20220905,1
307_2,20220907,1
307_2,20220909,1
307_2,20220912,1
307_2,20220914,1
307_2,20220916,1
307_2,20220919,1
307_2,20220921,1
307_2,20220923,1
307_2,20220926,1
307_2,20220928,1
307_2,20220930,1
205_4,20220903,1
205_4,20220910,1
205_4,20220917,1
205_4,20220924,1
205_4,20221001,1
3_5,20220829,1
3_5,20220830,1
3_5,20220831,1
3_5,20220902,1
3_5,20220905,1
3_5,20220906,1
3_5,20220907,1
3_5,20220909,1
3_5,20220912,1
3_5,20220913,1
3_5,20220914,1
3_5,20220916,1
3_5,20220919,1
3_5,20220920,1
3_5,20220921,1
3_5,20220923,1
3_5,20220926,1
3_5,20220927,1
3_5,20220928,1
3_5,20220930,1
304_1,20220903,1
304_1,20220910,1
304_1,20220917,1
304_1,20220924,1
304_1,20221001,1
86,20220829,1
86,20220830,1
86,20220831,1
86,20220901,1
86,20220902,1
86,20220905,1
86,20220906,1
86,20220907,1
86,20220908,1
86,20220909,1
86,20220912,1
86,20220913,1
86,20220914,1
86,20220915,1
86,20220916,1
86,20220919,1
86,20220920,1
86,20220921,1
86,20220922,1
86,20220923,1
86,20220926,1
86,20220927,1
86,20220928,1
86,20220929,1
86,20220930,1
3123,20220829,1
3123,20220830,1
3123,20220831,1
3123,20220901,1
3123,20220902,1
3123,20220905,1
3123,20220906,1
3123,20220907,1
3123,20220908,1
3123,20220909,1
3123,20220912,1
3123,20220913,1
3123,20220914,1
3123,20220915,1
3123,20220916,1
3123,20220919,1
3123,20220920,1
3123,20220921,1
3123,20220922,1
3123,20220923,1
3123,20220926,1
3123,20220927,1
3123,20220928,1
3123,20220929,1
3123,20220930,1
304_2,20220829,1
304_2,20220831,1
304_2,20220902,1
304_2,20220905,1
304_2,20220907,1
304_2,20220909,1
304_2,20220912,1
304_2,20220914,1
304_2,20220916,1
304_2,20220919,1
304_2,20220921,1
304_2,20220923,1
304_2,20220926,1
304_2,20220928,1
304_2,20220930,1
307_3,20220830,1
307_3,20220901,1
307_3,20220906,1
307_3,20220908,1
307_3,20220913,1
307_3,20220915,1
307_3,20220920,1
307_3,20220922,1
307_3,20220927,1
307_3,20220929,1
227,20220829,1
227,20220830,1
227,20220831,1
227,20220901,1
227,20220902,1
227,20220905,1
227,20220906,1
227,20220907,1
227,20220908,1
227,20220909,1
227,20220912,1
227,20220913,1
227,20220914,1
227,20220915,1
227,20220916,1
227,20220919,1
227,20220920,1
227,20220921,1
227,20220922,1
227,20220923,1
227,20220926,1
227,20220927,1
227,20220928,1
227,20220929,1
227,20220930,1
23_3,20220829,1
23_3,20220830,1
23_3,20220831,1
23_3,20220901,1
23_3,20220902,1
23_3,20220905,1
23_3,20220906,1
23_3,20220907,1
23_3,20220908,1
23_3,20220909,1
23_3,20220912,1
23_3,20220913,1
23_3,20220914,1
23_3,20220915,1
23_3,20220916,1
23_3,20220919,1
23_3,20220920,1
23_3,20220921,1
23_3,20220922,1
23_3,20220923,1
23_3,20220926,1
23_3,20220927,1
23_3,20220928,1
23_3,20220929,1
23_3,20220930,1
3192,20220829,1
3192,20220830,1
3192,20220831,1
3192,20220901,1
3192,20220902,1
3192,20220905,1
3192,20220906,1
3192,20220907,1
3192,20220908,1
3192,20220909,1
3192,20220912,1
3192,20220913,1
3192,20220914,1
3192,20220915,1
3192,20220916,1
3192,20220919,1
3192,20220920,1
3192,20220921,1
3192,20220922,1
3192,20220923,1
3192,20220926,1
3192,20220927,1
3192,20220928,1
3192,20220929,1
3192,20220930,1
210_2,20220829,1
210_2,20220830,1
210_2,20220831,1
210_2,20220901,1
210_2,20220902,1
210_2,20220905,1
210_2,20220906,1
210_2,20220907,1
210_2,20220908,1
210_2,20220909,1
210_2,20220912,1
210_2,20220913,1
210_2,20220914,1
210_2,20220915,1
210_2,20220916,1
210_2,20220919,1
210_2,20220920,1
210_2,20220921,1
210_2,20220922,1
210_2,20220923,1
210_2,20220926,1
210_2,20220927,1
210_2,20220928,1
210_2,20220929,1
210_2,20220930,1
701,20220829,1
701,20220830,1
701,20220831,1
701,20220901,1
701,20220902,1
701,20220905,1
701,20220906,1
701,20220907,1
701,20220908,1
701,20220909,1
701,20220912,1
701,20220913,1
701,20220914,1
701,20220915,1
701,20220916,1
701,20220919,1
701,20220920,1
701,20220921,1
701,20220922,1
701,20220923,1
701,20220926,1
701,20220927,1
701,20220928,1
701,20220929,1
701,20220930,1
405,20220828,1
405,20220904,1
405,20220911,1
405,20220918,1
405,20220925,1
17_4,20220829,1
17_4,20220830,1
17_4,20220831,1
17_4,20220901,1
17_4,20220902,1
17_4,20220905,1
17_4,20220906,1
17_4,20220907,1
17_4,20220908,1
17_4,20220909,1
17_4,20220912,1
17_4,20220913,1
17_4,20220914,1
17_4,20220915,1
17_4,20220916,1
17_4,20220919,1
17_4,20220920,1
17_4,20220921,1
17_4,20220922,1
17_4,20220923,1
17_4,20220926,1
17_4,20220927,1
17_4,20220928,1
17_4,20220929,1
17_4,20220930,1
203,20220828,1
203,20220904,1
203,20220911,1
203,20220918,1
203,20220925,1
117_4,20220828,1
117_4,20220904,1
117_4,20220911,1
117_4,20220918,1
117_4,20220925,1
111_1,20220828,1
111_1,20220904,1
111_1,20220911,1
111_1,20220918,1
111_1,20220925,1
229,20220829,1
229,20220830,1
229,20220831,1
229,20220901,1
229,20220902,1
229,20220905,1
229,20220906,1
229,20220907,1
229,20220908,1
229,20220909,1
229,20220912,1
229,20220913,1
229,20220914,1
229,20220915,1
229,20220916,1
229,20220919,1
229,20220920,1
229,20220921,1
229,20220922,1
229,20220923,1
229,20220926,1
229,20220927,1
229,20220928,1
229,20220929,1
229,20220930,1
3_4,20220901,1
3_4,20220908,1
3_4,20220915,1
